#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
1221	M-H	N/A	-1	cis-ferulic_acid_4-O-beta-D-allopyranoside	Other	GCYounkin	356.111	N/A	N/A	qTof	Negative	LC-ESI	355.103	lib-00025.mgf	Bronze	3	0.332843	6.8752	0.00244141	null	TAKursar	355.103	N/A	0	6	[C@@]1([H])(O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])Oc2c([H])c([H])c(C([H])=C([H])/C(=O)O[H])c([H])c2OC([H])([H])[H]	1	355.101	spectra/specs_ms.pklbin	CCMSLIB00001486036	229643	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1222	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.400101	3.60189	0.00317383	PRIVATE-USER	TAKursar	881.157	N/A	0	9	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.154	spectra/specs_ms.pklbin	CCMSLIB00001056763	525108	UPDATE-SINGLE-ANNOTATED-BRONZE	 
123	[M-H]-	N/A	1	MoNA:2871079 (+/-)-Catechin	isolated	MoNA	0.0	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	289.072	lib-00023.mgf	Bronze	3	0.871697	4.43398	0.00128174	MONA	MoNA	289.072	N/A	0	10	N/A	1	289.071	spectra/specs_ms.pklbin	CCMSLIB00000569339	11467	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1230	M-H	N/A	-1	"4-O-(6""-O-p-coumaroyl-beta-D-glucopyranosyl)-p-coumaric_acid"	Other	GCYounkin	472.137	N/A	N/A	qTof	Negative	LC-ESI	471.13	lib-00025.mgf	Bronze	3	0.771798	1.87848	0.00088501	null	TAKursar	471.13	N/A	0	8	[C@]1([H])(Oc2c([H])c([H])c(C([H])=C([H])C(=O)O[H])c([H])c2[H])O[C@]([H])(C([H])([H])OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c([H])c3[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	1	471.129	spectra/specs_ms.pklbin	CCMSLIB00001432133	290858	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1235	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.325939	1.52388	0.00134277	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.156	spectra/specs_ms.pklbin	CCMSLIB00001056763	51309	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1245	M-H	N/A	-1	"(+)-epigallocatechin-(2alpha?O?7,4alpha?8)-(+)-gallocatechin|ephedrannin_D7"	Other	GCYounkin	608.117	N/A	N/A	qTof	Negative	LC-ESI	607.109	lib-00025.mgf	Bronze	3	0.292068	2.51335	0.00152588	null	TAKursar	607.109	N/A	0	7	[C@@]12(c3c([H])c(O[H])c(O[H])c(O[H])c3[H])[C@@]([H])(O[H])[C@@]([H])(c(c(O[H])c([H])c(O[H])c4[H])c4O1)c(c5c(C([H])([H])[C@]([H])(O[H])[C@@]([H])(c6c([H])c(O[H])c(O[H])c(O[H])c6[H])O5)c(O[H])c7[H])c7O2	1	607.108	spectra/specs_ms.pklbin	CCMSLIB00001192218	478194	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1255	M-H	n/a	1	NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	isolated	lfnothias	772.206	InChI=1S/C33H40O21/c1-9-28(53-33-26(46)23(43)20(40)17(8-35)52-33)24(44)27(47)31(48-9)54-30-21(41)18-14(38)5-11(49-32-25(45)22(42)19(39)16(7-34)51-32)6-15(18)50-29(30)10-2-3-12(36)13(37)4-10/h2-6,9,16-17,19-20,22-28,31-40,42-47H,7-8H2,1H3/t9-,16?,17+,19?,20+,22?,23-,24-,25?,26+,27+,28-,31-,32?,33-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	771.199	lib-00017.mgf	Gold	1	0.586202	1.66201	0.00128174	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	771.199	n/a	0	8	C[C@@H]1O[C@@H](OC2=C(OC3=CC(OC4OC(CO)C(O)C(O)C4O)=CC(O)=C3C2=O)C5=CC(O)=C(O)C=C5)[C@H](O)[C@H](O)[C@H]1O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O	1	771.198	spectra/specs_ms.pklbin	CCMSLIB00000847436	203651	UPDATE-SINGLE-ANNOTATED-GOLD	 
1257	M-H	N/A	-1	Di_Hydro_Quercetin_Hexose_Cinnamate	Other	GCYounkin	618.122	N/A	N/A	qTof	Negative	LC-ESI	617.115	lib-00025.mgf	Bronze	3	0.286861	1.18685	0.000732422	null	TAKursar	617.115	N/A	0	6	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC1OC(C(C(C1O)O)O)CO)O)O	1	617.114	spectra/specs_ms.pklbin	CCMSLIB00001638325	271105	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1273	M-H	58-96-8	0	URIDINE	Commercial standard	Prasad	244.07	N/A	N/A	Q-Exactive Plus	Negative	LC-ESI	243.062	lib-00012.mgf	Gold	1	0.897084	0.753328	0.000183105	GNPS-EMBL-MCF	Alexandrov Theodore	243.062	6029	0	7	C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	1	243.062	spectra/specs_ms.pklbin	CCMSLIB00000578126	29113.6	UPDATE-SINGLE-ANNOTATED-GOLD	 
1274	M-H	N/A	-1	"aesculitannin_A|epicatechin-(4beta,8)-epicatechin-(4beta,8;2beta,7)-epicatechin|epicatechin-(4beta->b6)-epicatechin-(4beta->8,_2beta->O->7)-epicatechin"	Other	GCYounkin	864.19	N/A	N/A	qTof	Negative	LC-ESI	863.183	lib-00026.mgf	Bronze	3	0.472475	4.03044	0.003479	PRIVATE-USER	TAKursar	863.183	N/A	0	9	C12(c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C([H])(c(c(O[H])c([H])c(O[H])c4C5([H])C([H])(O[H])C([H])(c6c([H])c([H])c(O[H])c(O[H])c6[H])Oc(c([H])c(O[H])c([H])c7O[H])c57)c4O1)c(c8c(C([H])([H])C([H])(O[H])C([H])(c9c([H])c([H])c(O[H])c(O[H])c9[H])O8)c(O[H])c%10[H])c%10O2	1	863.179	spectra/specs_ms.pklbin	CCMSLIB00001759922	949373	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1275	[M+H]	17912-87-7	1	ReSpect:PT209290 Myricetin-3-Rhamnoside|Myrc-3-Rha|Myricitrin|Myricitrine|Myricetrin|Myricitroside|myricetin-3-O-rhamnoside|Myricetol 3-rhamnoside|Myricetin 3-O-alpha-L-rhamnopyranoside|3-((6-Deoxy-alpha-L-mannopyrano	Isolated	ReSpect	0.0	1/C21H20O12/c1-6-14(26)17(29)18(30)21(31-6)33-20-16(28)13-9(23)4-8(22)5-12(13)32-19(20)7-2-10(24)15(27)11(25)3-7/h2-6,14,17-18,21-27,29-30H,1H3/t6-,14-,17+,18+,21-/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	463.088	lib-00007.mgf	Bronze	3	0.443791	2.83371	0.00131226	RESPECT	Putative ReSpect Match	463.088	N/A	0	6	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O	1	463.087	spectra/specs_ms.pklbin	CCMSLIB00000222473	310148	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1277	[M+H]	20315-25-7	1	ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26+,27+,28+,29+/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.880985	2.32662	0.00134277	RESPECT	Putative ReSpect Match	577.135	N/A	0	13	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.134	spectra/specs_ms.pklbin	CCMSLIB00000222143	639530	UPDATE-SINGLE-ANNOTATED-BRONZE	 
128	M-H	N/A	-1	B5-3'-O-gallate|epicatechin-(4beta->6)-epicatechin-3-O-gallate|procyanidin_B-5_3'O-gallate|Procyanidin_B5_3'-O-gallate	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00026.mgf	Bronze	3	0.459642	1.25562	0.000915527	PRIVATE-USER	TAKursar	729.146	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c([H])c3O[H])c13)c4c(O[H])c([H])c(OC([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])C([H])(OC(=O)c6c([H])c(O[H])c(O[H])c(O[H])c6[H])C7([H])[H])c7c4O[H]	1	729.145	spectra/specs_ms.pklbin	CCMSLIB00001957436	831997	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1281	M-H	N/A	-1	Di_Hydro_Quercetin_Pentose_Gallate	Other	GCYounkin	588.112	N/A	N/A	qTof	Negative	LC-ESI	587.104	lib-00027.mgf	Bronze	3	0.37869	2.07919	0.0012207	PRIVATE-USER	TAKursar	587.104	N/A	0	8	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC1OC(C(C1O)O)CO)O)O	1	587.103	spectra/specs_ms.pklbin	CCMSLIB00001057601	236569	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1284	M-H	N/A	-1	arecatannin_B-1|epicatechin-(4beta?8)-epicatechin-(4beta?8)-epicatechin-(4beta?6)-epicatechin	Other	GCYounkin	1154.27	N/A	N/A	qTof	Negative	LC-ESI	1153.26	lib-00025.mgf	Bronze	3	0.43177	2.4345	0.00280762	null	TAKursar	1153.26	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c(c(O[H])c([H])c3O[H])C4([H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])Oc(c([H])c(O[H])c([H])c6O[H])c46)c13)c7c(O[H])c([H])c(O[H])c(C([H])(C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c%10c(O[H])c([H])c(OC([H])(c%11c([H])c([H])c(O[H])c(O[H])c%11[H])C([H])(O[H])C%12([H])[H])c%12c%10O[H])c79	1	1153.26	spectra/specs_ms.pklbin	CCMSLIB00001632504	1.83051e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1285	M-H	n/a	1	NCGC00384662-01!(2R,3R)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-6-[(3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	isolated	lfnothias	450.116	InChI=1S/C21H22O11/c22-6-11-14(25)17(28)19(30)21(32-11)12-9(24)5-10-13(15(12)26)16(27)18(29)20(31-10)7-1-3-8(23)4-2-7/h1-5,11,14,17-26,28-30H,6H2/t11-,14-,17+,18+,19-,20-,21?/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	449.109	lib-00017.mgf	Gold	1	0.408406	1.83469	0.000823975	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	449.109	n/a	0	7	OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)C2=C(O)C=C3O[C@@H]([C@@H](O)C(=O)C3=C2O)C4=CC=C(O)C=C4	1	449.108	spectra/specs_ms.pklbin	CCMSLIB00000846334	1.38266e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
1290	M-H	N/A	-1	Tri_Afzelechin_Type_B_Pentose	Other	GCYounkin	950.263	N/A	N/A	qTof	Negative	LC-ESI	949.256	lib-00027.mgf	Bronze	3	0.322435	2.76481	0.00262451	PRIVATE-USER	TAKursar	949.256	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)O)O	1	949.253	spectra/specs_ms.pklbin	CCMSLIB00001056518	78156	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1293	[M-H]-	N/A	1	MoNA:2869278 Floretin	isolated	MoNA	0.0	InChI=1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	273.077	lib-00023.mgf	Bronze	3	0.7664	5.14071	0.00140381	MONA	MoNA	273.077	N/A	0	6	N/A	1	273.076	spectra/specs_ms.pklbin	CCMSLIB00000569347	10482.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
130	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00027.mgf	Bronze	3	0.459944	1.80362	0.00109863	PRIVATE-USER	TAKursar	609.125	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	spectra/specs_ms.pklbin	CCMSLIB00001056858	317188	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1303	M-H	N/A	-1	Kaempferol_Cinnamate_Deoxyhexose	Other	GCYounkin	562.148	N/A	N/A	qTof	Negative	LC-ESI	561.14	lib-00027.mgf	Bronze	3	0.420468	1.63155	0.000915527	PRIVATE-USER	TAKursar	561.14	N/A	0	6	c12c(c(cc(c1)O)OC1C(C(C(C(O1)C)O)O)O)c(=O)c(c(o2)c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1	1	561.139	spectra/specs_ms.pklbin	CCMSLIB00001057443	61515.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1307	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.401633	2.90922	0.00256348	PRIVATE-USER	TAKursar	881.157	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.154	spectra/specs_ms.pklbin	CCMSLIB00001056765	352198	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1308	M-H	n/a	1	NCGC00385510-01![(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	616.106	InChI=1S/C28H24O16/c29-8-18-21(37)23(39)26(43-27(40)10-4-15(34)20(36)16(35)5-10)28(42-18)44-25-22(38)19-14(33)6-11(30)7-17(19)41-24(25)9-1-2-12(31)13(32)3-9/h1-7,18,21,23,26,28-37,39H,8H2/t18-,21+,23+,26-,28+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	615.099	lib-00017.mgf	Gold	1	0.550737	2.28225	0.00140381	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	615.099	n/a	0	8	OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C=C4)[C@H](OC(=O)C5=CC(O)=C(O)C(O)=C5)[C@@H](O)[C@H]1O	1	615.098	spectra/specs_ms.pklbin	CCMSLIB00000846305	736804	UPDATE-SINGLE-ANNOTATED-GOLD	 
1310	M-H	N/A	-1	m-Trigallic_acid	Other	GCYounkin	474.043	N/A	N/A	qTof	Negative	LC-ESI	473.036	lib-00026.mgf	Bronze	3	0.380026	2.258	0.00106812	PRIVATE-USER	TAKursar	473.036	N/A	0	6	c1(c([H])c(c([H])c(O[H])c1O[H])C(=O)Oc2c([H])c(c([H])c(O[H])c2O[H])C(O[H])=O)C(=O)Oc(c([H])c3O[H])c([H])c(O[H])c3O[H]	1	473.035	spectra/specs_ms.pklbin	CCMSLIB00001729122	614942	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1314	M-H	N/A	-1	6-p-hydroxybenzoyl-D-glucose|O6-(4-Hydroxy-benzoyl)-D-glucose|p-hydroxybenzoic_acid_glucose_ester	Other	GCYounkin	300.085	N/A	N/A	qTof	Negative	LC-ESI	299.077	lib-00025.mgf	Bronze	3	0.571832	1.93874	0.000579834	null	TAKursar	299.077	N/A	0	7	c1(c([H])c([H])c(O[H])c([H])c1[H])C(=O)OC([H])([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])=O	1	299.077	spectra/specs_ms.pklbin	CCMSLIB00001524508	77747.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1320	M-H	N/A	-1	Tri_Afzelechin_Type_B_Hexose	Other	GCYounkin	980.274	N/A	N/A	qTof	Negative	LC-ESI	979.267	lib-00027.mgf	Bronze	3	0.28347	1.74517	0.00170898	PRIVATE-USER	TAKursar	979.267	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)C(C(C(O2)c1ccc(cc1)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC1OC(C(C(C1O)O)O)CO)O	1	979.265	spectra/specs_ms.pklbin	CCMSLIB00001056521	70138.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1324	M-H	526-99-8	0	GALACTARATE	Commercial standard	Prasad	210.038	N/A	N/A	Q-Exactive Plus	Negative	LC-ESI	209.03	lib-00012.mgf	Gold	1	0.807662	2.40894	0.00050354	GNPS-EMBL-MCF	Alexandrov Theodore	209.03	3037582	0	7	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O	1	209.029	spectra/specs_ms.pklbin	CCMSLIB00000578199	9085.57	UPDATE-SINGLE-ANNOTATED-GOLD	 
1337	M-H	970-74-1	1	Epigallocatechin	Isolated	Denise Silva	306.074	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	N/A	qTof	Negative	DI-ESI	305.059	lib-00010.mgf	Bronze	3	0.655238	13.7052	0.00418091	GNPS-LIBRARY	Norberto Lopes	305.059	N/A	0	6	OC1=C(C[C@@H](O)[C@@H](C2=CC(O)=C(O)C(O)=C2)O3)C3=CC(O)=C1	1	305.063	spectra/specs_ms.pklbin	CCMSLIB00000081482	57877.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
134	M-H	N/A	-1	Di_Hydro_Myricetin	Other	GCYounkin	320.053	N/A	N/A	qTof	Negative	LC-ESI	319.046	lib-00027.mgf	Bronze	3	0.455876	3.53915	0.00112915	PRIVATE-USER	TAKursar	319.046	N/A	0	6	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)O	1	319.045	spectra/specs_ms.pklbin	CCMSLIB00001057317	324489	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1344	M-H	N/A	-1	Myricetin_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	768.117	N/A	N/A	qTof	Negative	LC-ESI	767.11	lib-00027.mgf	Bronze	3	0.337267	0.556955	0.000427246	PRIVATE-USER	TAKursar	767.11	N/A	0	7	c12c(c(cc(c1)O)OC1C(C(O)OC(C1O)C)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	767.11	spectra/specs_ms.pklbin	CCMSLIB00001056199	35521	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1347	M-H	N/A	-1	(-)-epigallocatechin_3-O-caffeoate	Other	GCYounkin	468.106	N/A	N/A	qTof	Negative	LC-ESI	467.098	lib-00026.mgf	Bronze	3	0.711103	5.48809	0.00256348	PRIVATE-USER	TAKursar	467.098	N/A	0	6	C1([H])(Oc2c(c(O[H])c([H])c(O[H])c2[H])C([H])([H])C1([H])OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	467.096	spectra/specs_ms.pklbin	CCMSLIB00002026552	142745	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1348	M-H	N/A	-1	Di_Hydro_Kaempferol_Pentose_Gallate	Other	GCYounkin	572.117	N/A	N/A	qTof	Negative	LC-ESI	571.109	lib-00027.mgf	Bronze	3	0.553463	2.35117	0.00134277	PRIVATE-USER	TAKursar	571.109	N/A	0	6	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OCC1OC(C(C1O)OC(=O)c1cc(c(c(c1)O)O)O)O	1	571.108	spectra/specs_ms.pklbin	CCMSLIB00001057475	34555.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1354	M-H	27176870	1	Spectral Match to Dodecylbenzenesulfonic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	N/A	N/A	QqQ	Negative	ESI	325.173	lib-00024.mgf	Bronze	3	0.732183	33.7861	0.0109863	GNPS-NIST14-MATCHES	Data from Kimberly Prather	325.173	N/A	0	6	N/A	1	325.184	spectra/specs_ms.pklbin	CCMSLIB00003134947	246123	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1355	M-H	N/A	-1	Gallic_acid-3-O-(6'-O-galloyl)glucoside	Other	GCYounkin	484.085	N/A	N/A	qTof	Negative	LC-ESI	483.078	lib-00026.mgf	Bronze	3	0.382726	2.90597	0.00140381	PRIVATE-USER	TAKursar	483.078	N/A	0	6	O(C([H])([H])C([H])(C1([H])O[H])OC([H])(Oc2c(O[H])c(O[H])c([H])c([H])c2C(O[H])=O)C([H])(O[H])C1([H])O[H])C(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H]	1	483.077	spectra/specs_ms.pklbin	CCMSLIB00002012688	396673	UPDATE-SINGLE-ANNOTATED-BRONZE	 
136	M-H	n/a	1	NCGC00384776-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	isolated	lfnothias	600.112	InChI=1S/C28H24O15/c29-12-3-1-10(2-4-12)25-26(22(36)19-14(31)7-13(30)8-17(19)41-25)43-28-24(38)23(37)21(35)18(42-28)9-40-27(39)11-5-15(32)20(34)16(33)6-11/h1-8,18,21,23-24,28-35,37-38H,9H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	599.105	lib-00017.mgf	Gold	1	0.56375	1.42628	0.000854492	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	599.105	n/a	0	7	OC1C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C=C5)C(O)C1O	1	599.104	spectra/specs_ms.pklbin	CCMSLIB00000845586	653876	UPDATE-SINGLE-ANNOTATED-GOLD	 
1360	M-H	N/A	-1	epicatechin-(4beta-8)-epicatechin-(4beta-8)-catechin_3-O-beta-D-allopyranoside	Other	GCYounkin	1028.26	N/A	N/A	qTof	Negative	LC-ESI	1027.25	lib-00025.mgf	Bronze	3	0.252043	1.06949	0.00109863	null	TAKursar	1027.25	N/A	0	7	c12c(OC([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C1([H])c4c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(OC5([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C([H])(c6c([H])c([H])c(O[H])c(O[H])c6[H])O7)c47)c(c(O[H])c([H])c2O[H])C8([H])C([H])(O[H])C([H])(c9c([H])c([H])c(O[H])c(O[H])c9[H])Oc(c([H])c(O[H])c([H])c%10O[H])c8%10	1	1027.25	spectra/specs_ms.pklbin	CCMSLIB00001712633	3.82566e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1377	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.436222	3.03342	0.00262451	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.196	spectra/specs_ms.pklbin	CCMSLIB00001760482	9.01783e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
