#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
1149	M-H	N/A	-1	"(-)-(1R,2R)-5-beta-D-glucopyranosyloxyjasmonic_acid|(-)-5'-beta-D-glucopyranosyl-oxyjasmonic_acid|(-)-5'-beta-D-glucopyranosyloxyjasmonic_acid|(1R,2R)-5'-hydroxyjasmonic_acid_5'-O-beta-D-glucopyranoside|(1R,2R)-5'-Hydroxyjasmonic_acid_5'-O-?-D-glucopyranoside|12-hydroxyjasmonic_acid_beta-D-glucopyranoside|3-oxo-2-(5'-beta-D-glucopyranosyloxy-2'-z-pentenyl)cyclopentane-1-acetic_acid|7-epi-TAG|tuberonic_acid_glucoside|{(1R,2R,2'Z)-2-[5'-(beta-D-glucopyranosyloxy)pent-2'-enyl]-3-oxocyclopentane}acetic_acid"	Other	GCYounkin	388.173	N/A	N/A	qTof	Negative	LC-ESI	387.166	lib-00025.mgf	Bronze	3	0.308942	4.72938	0.00183105	null	TAKursar	387.166	N/A	0	7	C1([H])(C([H])([H])C(=O)O[H])C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])C([H])=C([H])/C([H])([H])C([H])([H])OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H]	1	387.164	spectra/specs_ms.pklbin	CCMSLIB00001648172	17242.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
115	M-H	572-30-5	-1	Avicularin	Isolated	Denise Silva	434.085	InChI=1S/C20H18O11/c21-6-13-15(26)17(28)20(30-13)31-19-16(27)14-11(25)4-8(22)5-12(14)29-18(19)7-1-2-9(23)10(24)3-7/h1-5,13,15,17,20-26,28H,6H2	 	qTof	Negative	DI-ESI	433.08	lib-00010.mgf	Bronze	3	0.940624	9.4425	0.00408936	GNPS-LIBRARY	Norberto Lopes	433.08	 	0	8	OC1=C(C=C(C=C1)C2=C(C(C3=C(C=C(C=C3O2)O)O)=O)OC4OC(C(C4O)O)CO)O	1	433.076	spectra/specs_ms.pklbin	CCMSLIB00000077225	2.07197e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1155	M-H	N/A	-1	quercetin_7-O-(6''-O-E-caffeoyl)-beta-D-glucopyranoside	Other	GCYounkin	626.127	N/A	N/A	qTof	Negative	LC-ESI	625.12	lib-00025.mgf	Bronze	3	0.452989	1.85511	0.00115967	null	TAKursar	625.12	N/A	0	6	c12c(c(O[H])c([H])c(O[C@]3([H])O[C@]([H])(C([H])([H])OC(=O)C([H])=C([H])c4c([H])c([H])c(O[H])c(O[H])c4[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])c1[H])C(=O)C(O[H])=C(c5c([H])c([H])c(O[H])c(O[H])c5[H])O2	1	625.119	spectra/specs_ms.pklbin	CCMSLIB00001430797	214281	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1157	M-H	N/A	-1	Nelumbosid	Other	GCYounkin	640.128	N/A	N/A	qTof	Negative	LC-ESI	639.12	lib-00026.mgf	Bronze	3	0.507465	21.2962	0.0136108	PRIVATE-USER	TAKursar	639.12	N/A	0	7	C1(c2c([H])c([H])c(O[H])c(O[H])c2[H])=C(OC3([H])OC([H])(C([H])([H])OC4([H])OC([H])(C(=O)O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C(=O)c(c(O[H])c([H])c(O[H])c5[H])c5O1	1	639.134	spectra/specs_ms.pklbin	CCMSLIB00001885840	961402	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1160	M-H	140603	1	Spectral Match to Decylbenzenesulfonic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	N/A	N/A	QqQ	Negative	ESI	297.141	lib-00024.mgf	Bronze	3	0.922457	33.3788	0.00991821	GNPS-NIST14-MATCHES	Data from Kimberly Prather	297.141	N/A	0	6	N/A	1	297.151	spectra/specs_ms.pklbin	CCMSLIB00003139509	227458	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1163	M-H	N/A	-1	Di_Hydro_Kaempferol	Other	GCYounkin	288.063	N/A	N/A	qTof	Negative	LC-ESI	287.056	lib-00027.mgf	Bronze	3	0.632243	1.701	0.000488281	PRIVATE-USER	TAKursar	287.056	N/A	0	7	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)O	1	287.057	spectra/specs_ms.pklbin	CCMSLIB00001057274	18738.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1165	M-H	n/a	1	NCGC00380722-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-[2,4,6-trihydroxy-3-(4-hydroxybenzoyl)phenyl]oxan-3-yl] 4-hydroxybenzoate	isolated	lfnothias	528.127	InChI=1S/C26H24O12/c27-10-17-21(33)23(35)25(38-26(36)12-3-7-14(29)8-4-12)24(37-17)19-16(31)9-15(30)18(22(19)34)20(32)11-1-5-13(28)6-2-11/h1-9,17,21,23-25,27-31,33-35H,10H2/t17-,21-,23+,24+,25-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	527.12	lib-00017.mgf	Gold	1	0.85234	4.16844	0.00219727	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	527.12	n/a	0	11	OC[C@H]1O[C@H]([C@H](OC(=O)C2=CC=C(O)C=C2)[C@@H](O)[C@@H]1O)C3=C(O)C(C(=O)C4=CC=C(O)C=C4)=C(O)C=C3O	1	527.118	spectra/specs_ms.pklbin	CCMSLIB00000846194	817377	UPDATE-SINGLE-ANNOTATED-GOLD	 
117	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.438323	3.17451	0.00274658	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.196	spectra/specs_ms.pklbin	CCMSLIB00001760482	9.3362e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1174	M-H	N/A	-1	1-O-caffeoyl-3-O-galloyl-beta-D-glucopyranose	Other	GCYounkin	494.106	N/A	N/A	qTof	Negative	LC-ESI	493.099	lib-00025.mgf	Bronze	3	0.467706	36.391	0.0179443	null	TAKursar	493.099	N/A	0	7	[C@@]1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])O[H])O[C@@]([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])[C@]1([H])O[H]	1	493.117	spectra/specs_ms.pklbin	CCMSLIB00001476523	23920.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
118	[M+H]	29106-49-8	1	ReSpect:PT204580 Procyanidin B2|(-)-Epicatechin-(4-beta-8)-(-)-epicatechin|4,8'-Bi((+)-epicatechin))|cis,cis'-4,8'-Bi(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3R)-2-(3,4-dihydroxyphen	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26-,27-,28-,29-/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.877008	0	0	RESPECT	Putative ReSpect Match	577.135	N/A	0	14	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.135	spectra/specs_ms.pklbin	CCMSLIB00000222141	1.35828e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1181	M-H	n/a	1	NCGC00384654-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	630.122	InChI=1S/C29H26O16/c30-15-4-1-12(2-5-15)3-6-21(35)42-11-20-24(38)25(39)26(44-27(40)13-7-16(31)22(36)17(32)8-13)29(43-20)45-28(41)14-9-18(33)23(37)19(34)10-14/h1-10,20,24-26,29-34,36-39H,11H2/b6-3+/t20-,24-,25+,26-,29+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	629.115	lib-00017.mgf	Gold	1	0.568474	0.970175	0.000610352	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	629.115	n/a	0	9	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	1	629.114	spectra/specs_ms.pklbin	CCMSLIB00000846206	124566	UPDATE-SINGLE-ANNOTATED-GOLD	 
1184	M-H	N/A	-1	"1,2,3,4-tetrahydro-7,8-dihydroxy-4-oxonaphthalen-1-yl_6-O-[(3,4,5-trihydroxyphenyl)carbonyl]-beta-D-glucopyranoside"	Other	GCYounkin	508.122	N/A	N/A	qTof	Negative	LC-ESI	507.114	lib-00026.mgf	Bronze	3	0.445708	3.79127	0.00192261	PRIVATE-USER	TAKursar	507.114	N/A	0	6	c12c(c([H])c([H])c(O[H])c1O[H])C(=O)C([H])([H])C([H])([H])C2([H])OC3([H])OC([H])(C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])C([H])(O[H])C([H])(O[H])C3([H])O[H]	1	507.112	spectra/specs_ms.pklbin	CCMSLIB00001948427	18077.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1185	M-H	n/a	1	NCGC00384654-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	630.122	InChI=1S/C29H26O16/c30-15-4-1-12(2-5-15)3-6-21(35)42-11-20-24(38)25(39)26(44-27(40)13-7-16(31)22(36)17(32)8-13)29(43-20)45-28(41)14-9-18(33)23(37)19(34)10-14/h1-10,20,24-26,29-34,36-39H,11H2/b6-3+/t20-,24-,25+,26-,29+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	629.115	lib-00017.mgf	Gold	1	0.512768	2.2314	0.00140381	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	629.115	n/a	0	8	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	1	629.114	spectra/specs_ms.pklbin	CCMSLIB00000846206	314266	UPDATE-SINGLE-ANNOTATED-GOLD	 
119	[M+H]	29106-49-8	1	ReSpect:PT204580 Procyanidin B2|(-)-Epicatechin-(4-beta-8)-(-)-epicatechin|4,8'-Bi((+)-epicatechin))|cis,cis'-4,8'-Bi(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3R)-2-(3,4-dihydroxyphen	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26-,27-,28-,29-/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.897528	1.58633	0.000915527	RESPECT	Putative ReSpect Match	577.135	N/A	0	15	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.134	spectra/specs_ms.pklbin	CCMSLIB00000222141	3.27733e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
120	M-H	N/A	-1	arecatannin_B-1|epicatechin-(4beta?8)-epicatechin-(4beta?8)-epicatechin-(4beta?6)-epicatechin	Other	GCYounkin	1154.27	N/A	N/A	qTof	Negative	LC-ESI	1153.26	lib-00025.mgf	Bronze	3	0.451579	0.846783	0.000976562	null	TAKursar	1153.26	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c(c(O[H])c([H])c3O[H])C4([H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])Oc(c([H])c(O[H])c([H])c6O[H])c46)c13)c7c(O[H])c([H])c(O[H])c(C([H])(C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c%10c(O[H])c([H])c(OC([H])(c%11c([H])c([H])c(O[H])c(O[H])c%11[H])C([H])(O[H])C%12([H])[H])c%12c%10O[H])c79	1	1153.26	spectra/specs_ms.pklbin	CCMSLIB00001632504	2.02561e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1201	M-H	n/a	1	NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one	isolated	lfnothias	564.148	InChI=1S/C26H28O14/c27-6-13-18(32)21(35)23(37)26(40-13)16-20(34)15(25-22(36)17(31)11(30)7-38-25)19(33)14-10(29)5-12(39-24(14)16)8-1-3-9(28)4-2-8/h1-5,11,13,17-18,21-23,25-28,30-37H,6-7H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	563.141	lib-00017.mgf	Gold	1	0.756087	2.81797	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	563.141	n/a	0	10	OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5	1	563.139	spectra/specs_ms.pklbin	CCMSLIB00000846991	550986	UPDATE-SINGLE-ANNOTATED-GOLD	 
122	[M+H]	20315-25-7	1	ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26+,27+,28+,29+/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.883106	1.58633	0.000915527	RESPECT	Putative ReSpect Match	577.135	N/A	0	13	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.134	spectra/specs_ms.pklbin	CCMSLIB00000222143	1.01497e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1229	M-H	n/a	1	NCGC00380510-01![6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	isolated	lfnothias	752.122	InChI=1S/C35H28O19/c36-15-3-1-12(2-4-15)30-31(28(46)24-17(38)9-16(37)10-22(24)51-30)54-35-32(53-34(49)14-7-20(41)26(44)21(42)8-14)29(47)27(45)23(52-35)11-50-33(48)13-5-18(39)25(43)19(40)6-13/h1-10,23,27,29,32,35-45,47H,11H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	751.115	lib-00017.mgf	Gold	1	0.710495	1.46267	0.00109863	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	751.115	n/a	0	12	OC1C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C=C5)C(OC(=O)C6=CC(O)=C(O)C(O)=C6)C1O	1	751.114	spectra/specs_ms.pklbin	CCMSLIB00000846700	85016	UPDATE-SINGLE-ANNOTATED-GOLD	 
123	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.436083	2.25743	0.00195312	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.197	spectra/specs_ms.pklbin	CCMSLIB00001760482	1.01832e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
124	[M+H]	29106-49-8	1	ReSpect:PT204580 Procyanidin B2|(-)-Epicatechin-(4-beta-8)-(-)-epicatechin|4,8'-Bi((+)-epicatechin))|cis,cis'-4,8'-Bi(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3R)-2-(3,4-dihydroxyphen	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26-,27-,28-,29-/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.891466	0.528777	0.000305176	RESPECT	Putative ReSpect Match	577.135	N/A	0	15	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.135	spectra/specs_ms.pklbin	CCMSLIB00000222141	6.25388e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1240	M-H	N/A	-1	Myricetin_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	768.117	N/A	N/A	qTof	Negative	LC-ESI	767.11	lib-00027.mgf	Bronze	3	0.337267	0.556955	0.000427246	PRIVATE-USER	TAKursar	767.11	N/A	0	7	c12c(c(cc(c1)O)OC1C(C(O)OC(C1O)C)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	767.11	spectra/specs_ms.pklbin	CCMSLIB00001056199	35521	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1244	M-H	N/A	-1	"(+)-epigallocatechin-(2alpha?O?7,4alpha?8)-(+)-gallocatechin|ephedrannin_D7"	Other	GCYounkin	608.117	N/A	N/A	qTof	Negative	LC-ESI	607.109	lib-00025.mgf	Bronze	3	0.319027	3.31762	0.00201416	null	TAKursar	607.109	N/A	0	8	[C@@]12(c3c([H])c(O[H])c(O[H])c(O[H])c3[H])[C@@]([H])(O[H])[C@@]([H])(c(c(O[H])c([H])c(O[H])c4[H])c4O1)c(c5c(C([H])([H])[C@]([H])(O[H])[C@@]([H])(c6c([H])c(O[H])c(O[H])c(O[H])c6[H])O5)c(O[H])c7[H])c7O2	1	607.107	spectra/specs_ms.pklbin	CCMSLIB00001192218	194413	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1247	M-H	N/A	-1	Catechin_Epicatechin_Gallate	Other	GCYounkin	442.09	N/A	N/A	qTof	Negative	LC-ESI	441.083	lib-00027.mgf	Bronze	3	0.37594	1.17619	0.000518799	PRIVATE-USER	TAKursar	441.083	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	441.082	spectra/specs_ms.pklbin	CCMSLIB00001057374	1.96013e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
125	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.463338	3.87996	0.00335693	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.195	spectra/specs_ms.pklbin	CCMSLIB00001760482	1.17144e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1253	M-H	N/A	-1	Catechin_Gallate_Gallate_Gallate	Other	GCYounkin	746.112	N/A	N/A	qTof	Negative	LC-ESI	745.105	lib-00027.mgf	Bronze	3	0.3079	0.982979	0.000732422	PRIVATE-USER	TAKursar	745.105	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	745.104	spectra/specs_ms.pklbin	CCMSLIB00001055700	886018	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1255	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.325939	1.52388	0.00134277	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.156	spectra/specs_ms.pklbin	CCMSLIB00001056763	51309	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1256	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.422032	2.77068	0.00244141	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.155	spectra/specs_ms.pklbin	CCMSLIB00001056763	897215	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1259	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.401633	2.56288	0.0022583	PRIVATE-USER	TAKursar	881.157	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.155	spectra/specs_ms.pklbin	CCMSLIB00001056765	352198	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1260	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.416301	6.37257	0.00561523	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.151	spectra/specs_ms.pklbin	CCMSLIB00001056765	2.8939e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1261	M-H	n/a	1	NCGC00385833-01![(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	442.09	InChI=1S/C22H18O10/c23-13-2-1-9(3-15(13)25)21-18(28)8-12-14(24)6-11(7-19(12)32-21)31-22(30)10-4-16(26)20(29)17(27)5-10/h1-7,18,21,23-29H,8H2/t18-,21+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	441.083	lib-00017.mgf	Gold	1	0.679831	2.76751	0.0012207	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	441.083	n/a	0	6	O[C@@H]1CC2=C(O)C=C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C=C2O[C@H]1C4=CC=C(O)C(O)=C4	1	441.082	spectra/specs_ms.pklbin	CCMSLIB00000846514	1.5656e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
1262	M-H	N/A	-1	Di_Catechin_Type_B_Gallate	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00027.mgf	Bronze	3	0.388118	0.837077	0.000610352	PRIVATE-USER	TAKursar	729.146	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	729.146	spectra/specs_ms.pklbin	CCMSLIB00001056705	640800	UPDATE-SINGLE-ANNOTATED-BRONZE	 
