cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd
98	1	761.136	1	761.136	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:453###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=98	1	1
99	1	457.075	1	457.075	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:681###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=99	1	1
100	1	637.079	1	637.079	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2948###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=100	1	1
101	1	767.111	1	767.111	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:522###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=101	1	1
102	1	289.072	1	289.072	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:81###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=102	1	1
103	1	434.081	1	434.081	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4782###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=103	1	0
104	1	1008.72	1	1008.72	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:743###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=104	1	1
105	1	419.098	1	419.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2824###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=105	1	1
106	1	865.196	1	865.196	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:824###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=106	1	1
107	1	864.186	1	864.186	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3949###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=107	1	0
108	1	435.092	1	435.092	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:228###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=108	1	1
109	1	575.118	1	575.118	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5124###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=109	1	1
110	1	1153.26	1	1153.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4914###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=110	1	1
111	1	325.237	1	325.237	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3593###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=111	1	0
112	1	865.196	1	865.196	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1019###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=112	1	1
113	1	441.082	1	441.082	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:89###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=113	1	1
114	1	577.134	1	577.134	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:348###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=114	1	1
115	1	433.076	1	433.076	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:687###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=115	1	1
116	1	635.088	1	635.088	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:122###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=116	1	1
117	1	865.196	1	865.196	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:364###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=117	1	1
118	1	577.135	1	577.135	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:108###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=118	1	1
119	1	577.134	1	577.134	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:381###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=119	1	1
120	1	1153.26	1	1153.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:634###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=120	1	1
121	1	579.134	1	579.134	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2679###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=121	1	1
122	1	577.134	1	577.134	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1135###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=122	1	1
123	1	865.197	1	865.197	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:778###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=123	1	1
124	1	577.135	1	577.135	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:169###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=124	1	1
125	1	865.195	1	865.195	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1867###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=125	1	1
126	1	1008.72	1	1008.72	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1590###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=126	1	1
127	1	865.196	1	865.196	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2241###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=127	1	1
128	1	720.157	1	720.157	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:684###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=128	1	0
129	1	864.186	1	864.186	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1361###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=129	1	0
130	1	433.076	1	433.076	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:517###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=130	1	1
131	1	729.146	1	729.146	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:196###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=131	1	1
132	1	1153.26	1	1153.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1499###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=132	1	1
133	1	864.187	1	864.187	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:389###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=133	1	0
134	1	289.071	1	289.071	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:63###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=134	1	1
135	1	865.193	1	865.193	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2991###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=135	1	1
136	1	1153.26	1	1153.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:928###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=136	1	1
137	1	753.181	1	753.181	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3532###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=137	1	1
138	1	1065.19	1	1065.19	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:477###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=138	1	1
139	1	261.087	1	261.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1248###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=139	1	1
140	1	834.883	1	834.883	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3103###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=140	1	1
141	1	755.161	1	755.161	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:57###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=141	1	1
142	1	502.293	1	502.293	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2594###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=142	1	1
143	1	467.097	1	467.097	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1202###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=143	1	1
144	1	476.278	1	476.278	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3859###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=144	1	1
145	1	393.049	1	393.049	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4061###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=145	1	1
146	1	912.154	1	912.154	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2202###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=146	1	0
147	1	306.072	1	306.072	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1888###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=147	1	0
148	1	912.654	1	912.654	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4464###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=148	1	1
149	1	491.118	1	491.118	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4556###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=149	1	1
150	1	363.074	1	363.074	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1638###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=150	1	1
151	1	411.133	1	411.133	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:688###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=151	1	1
152	1	907.171	1	907.171	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1174###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=152	1	1
153	1	608.099	1	608.099	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:544###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=153	1	0
154	1	307.085	1	307.085	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:625###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=154	1	1
155	1	451.102	1	451.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:53###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=155	1	1
156	1	477.103	1	477.103	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3709###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=156	1	1
157	1	463.087	1	463.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3301###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=157	1	1
158	1	760.629	1	760.629	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2749###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=158	1	1
159	1	595.107	1	595.107	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4295###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=159	1	1
160	1	913.182	1	913.182	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:871###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=160	1	1
161	1	285.039	1	285.039	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1619###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=161	1	1
162	1	913.177	1	913.177	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1542###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=162	1	1
163	1	465.104	1	465.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2609###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=163	1	1
164	1	447.093	1	447.093	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1674###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=164	1	1
165	1	745.142	1	745.142	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1117###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=165	1	1
166	1	913.182	1	913.182	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1584###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=166	1	1
167	1	477.102	1	477.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:485###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=167	1	1
168	1	474.26	1	474.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3873###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=168	1	1
169	1	1059.22	1	1059.22	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:394###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=169	1	1
170	1	601.083	1	601.083	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1865###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=170	1	1
171	1	449.072	1	449.072	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1885###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=171	1	1
172	1	609.124	1	609.124	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:393###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=172	1	1
173	1	1065.19	1	1065.19	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1246###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=173	1	1
174	1	601.083	1	601.083	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3099###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=174	1	1
175	1	631.092	1	631.092	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3229###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=175	1	1
176	1	625.119	1	625.119	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1684###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=176	1	1
177	1	191.054	1	191.054	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:749###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=177	1	1
178	1	609.123	1	609.123	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:395###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=178	1	1
179	1	1065.19	1	1065.19	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:803###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=179	1	1
180	1	608.099	1	608.099	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:563###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=180	1	0
181	1	137.008	1	137.008	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3632###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=181	1	1
182	1	137.008	1	137.008	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4439###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=182	1	1
183	1	203.08	1	203.08	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:943###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=183	1	1
184	1	457.134	1	457.134	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3458###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=184	1	1
185	1	193.05	1	193.05	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2359###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=185	1	1
186	1	137.008	1	137.008	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4105###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=186	1	1
187	1	835.883	1	835.883	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1625###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=187	1	0
188	1	203.082	1	203.082	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3325###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=188	1	1
189	1	279.049	1	279.049	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5136###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=189	1	1
190	1	163.039	1	163.039	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1159###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=190	1	1
191	1	147.03	1	147.03	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:363###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=191	1	1
192	1	147.044	1	147.044	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1450###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=192	1	1
193	1	133.013	1	133.013	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1381###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=193	1	1
194	1	137.008	1	137.008	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3545###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=194	1	1
195	1	137.008	1	137.008	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3571###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=195	1	1
